season,fantasy_player_id,fantasy_player_name,team,targets,receptions,rec_yards,rec_td,air_yards,yac,adot,ypr,ypt,yac_per_rec,team_targets,target_share,wr_rush_att,wr_rush_yards,wr_rush_td,position,fp,games
2020,00-0033040,T.Hill,KC,135,87,1276,15,842,434,6.237037037,14.66666667,9.451851852,4.988505747,583,0.231560892,13,123,2,WR,328.900003,15
2020,00-0033094,M.Hall,DET,32,18,302,2,244,58,7.625,16.77777778,9.4375,3.222222222,533,0.060037523,1,1,0,WR,60.30000053,9
2020,00-0033127,W.Fuller,HOU,75,53,879,8,588,291,7.84,16.58490566,11.72,5.490566038,488,0.153688525,1,0,0,WR,188.900001,10
2020,00-0033251,Z.Pascal,IND,68,42,588,5,377,211,5.544117647,14,8.647058824,5.023809524,510,0.133333333,0,0,0,WR,130.8000019,15
2020,00-0033282,C.Samuel,CAR,86,70,733,3,432,301,5.023255814,10.47142857,8.523255814,4.3,493,0.174442191,38,197,2,WR,192.9999995,14
2020,00-0033307,K.Bourne,SF,69,44,591,2,410,181,5.942028986,13.43181818,8.565217391,4.113636364,522,0.132183908,0,0,0,WR,117.1000001,13
2020,00-0033375,T.Patrick,DEN,76,49,696,6,497,199,6.539473684,14.20408163,9.157894737,4.06122449,497,0.152917505,0,0,0,WR,154.6000007,13
2020,00-0033471,I.Ford,MIA,37,25,239,0,183,56,4.945945946,9.56,6.459459459,2.24,492,0.075203252,0,0,0,WR,48.90000021,8
2020,00-0033536,M.Williams,LAC,78,42,648,4,504,144,6.461538462,15.42857143,8.307692308,3.428571429,583,0.133790738,1,1,0,WR,130.9,13
2020,00-0033589,D.Moore,SEA,46,34,412,6,252,160,5.47826087,12.11764706,8.956521739,4.705882353,507,0.090729783,8,61,0,WR,117.3000018,14
2020,00-0033681,K.Cole Sr.,JAX,64,37,471,3,355,116,5.546875,12.72972973,7.359375,3.135135135,553,0.115732369,1,2,0,WR,102.3000016,12
2020,00-0033733,G.Ward,PHI,77,52,413,6,258,155,3.350649351,7.942307692,5.363636364,2.980769231,538,0.143122677,2,-4,0,WR,130.9000001,15
2020,00-0033857,J.Smith-Schuster,PIT,121,91,766,8,384,382,3.173553719,8.417582418,6.330578512,4.197802198,614,0.197068404,0,0,0,WR,217.6000024,15
2020,00-0033871,C.Davis,TEN,81,60,945,5,668,277,8.24691358,15.75,11.66666667,4.616666667,444,0.182432432,0,0,0,WR,184.5000024,11
2020,00-0033908,C.Kupp,LAR,124,92,974,3,449,525,3.620967742,10.58695652,7.85483871,5.706521739,0,0,4,33,0,WR,210.7000023,15
2020,00-0033921,C.Godwin,TB,77,60,707,5,461,246,5.987012987,11.78333333,9.181818182,4.1,570,0.135087719,0,0,0,WR,160.7000015,11
2020,00-0033932,K.Golladay,DET,32,20,338,2,300,38,9.375,16.9,10.5625,1.9,533,0.060037523,0,0,0,WR,65.80000138,4
2020,00-0033943,J.Reynolds,LAR,75,48,589,2,370,219,4.933333333,12.27083333,7.853333333,4.5625,0,0,1,5,0,WR,119.4000028,15
2020,00-0034104,C.Sims,WAS,43,27,434,1,210,224,4.88372093,16.07407407,10.09302326,8.296296296,547,0.078610603,1,5,0,WR,76.90000063,10
2020,00-0034272,M.Valdes-Scantling,GB,60,31,603,5,408,195,6.8,19.4516129,10.05,6.290322581,477,0.125786164,3,9,0,WR,122.2000019,12
2020,00-0034286,R.James,SF,30,20,325,1,154,171,5.133333333,16.25,10.83333333,8.55,522,0.057471264,0,0,0,WR,58.50000119,5
2020,00-0034353,A.Miller,CHI,74,47,472,2,327,145,4.418918919,10.04255319,6.378378378,3.085106383,557,0.132854578,2,12,0,WR,107.4000017,14
2020,00-0034366,K.Coutee,HOU,34,27,310,3,193,117,5.676470588,11.48148148,9.117647059,4.333333333,488,0.069672131,0,0,0,WR,78.00000072,7
2020,00-0034370,D.Hamilton,DEN,38,21,275,2,188,87,4.947368421,13.0952381,7.236842105,4.142857143,497,0.076458753,0,0,0,WR,60.50000155,9
2020,00-0034411,R.Gage,ATL,99,63,695,3,445,250,4.494949495,11.03174603,7.02020202,3.968253968,567,0.174603175,1,-2,0,WR,155.8600013,15
2020,00-0034419,B.Berrios,NYJ,52,34,374,3,179,195,3.442307692,11,7.192307692,5.735294118,432,0.12037037,1,13,0,WR,90.70000118,11
2020,00-0034521,A.Lazard,GB,42,31,434,3,254,180,6.047619048,14,10.33333333,5.806451613,477,0.088050314,2,17,0,WR,94.10000198,9
2020,00-0034676,J.Washington,PIT,54,30,392,5,253,139,4.685185185,13.06666667,7.259259259,4.633333333,614,0.087947883,0,0,0,WR,99.20000052,12
2020,00-0034764,M.Gallup,DAL,97,55,794,5,554,240,5.711340206,14.43636364,8.18556701,4.363636364,575,0.168695652,0,0,0,WR,164.400003,14
2020,00-0034765,T.Smith,NO,50,34,448,4,313,135,6.26,13.17647059,8.96,3.970588235,480,0.104166667,1,3,0,WR,103.1000009,12
2020,00-0034775,C.Kirk,ARI,79,48,621,6,446,175,5.64556962,12.9375,7.860759494,3.645833333,520,0.151923077,2,3,0,WR,146.4000012,14
2020,00-0034777,D.Chark Jr.,JAX,87,46,597,4,454,143,5.218390805,12.97826087,6.862068966,3.108695652,553,0.157323689,0,0,0,WR,129.7000021,11
2020,00-0034827,D.Moore,CAR,107,61,1092,4,720,372,6.728971963,17.90163934,10.20560748,6.098360656,493,0.21703854,2,22,0,WR,196.4000028,14
2020,00-0034837,C.Ridley,ATL,133,82,1322,9,1058,264,7.954887218,16.12195122,9.939849624,3.219512195,567,0.234567901,4,7,0,WR,270.9000038,13
2020,00-0034928,S.Sims,WAS,36,26,259,1,134,125,3.722222222,9.961538462,7.194444444,4.807692308,547,0.065813528,0,0,0,WR,57.90000015,10
2020,00-0034960,J.Meyers,NE,75,53,661,0,466,195,6.213333333,12.47169811,8.813333333,3.679245283,391,0.191815857,1,2,0,WR,126.2600017,11
2020,00-0034983,H.Renfrow,LV,70,53,632,2,311,321,4.442857143,11.9245283,9.028571429,6.056603774,488,0.143442623,0,0,0,WR,128.2000012,15
2020,00-0035140,M.Hardman,KC,61,39,535,4,280,255,4.590163934,13.71794872,8.770491803,6.538461538,583,0.104631218,4,31,0,WR,121.6000006,14
2020,00-0035208,O.Zaccheaus,ATL,32,20,274,1,211,63,6.59375,13.7,8.5625,3.15,567,0.05643739,1,0,0,WR,53.40000117,7
2020,00-0035216,D.Johnson,PIT,106,65,654,5,326,328,3.075471698,10.06153846,6.169811321,5.046153846,614,0.172638436,2,13,0,WR,161.7000023,11
2020,00-0035216,Di.Johnson,PIT,34,20,173,2,117,56,3.441176471,8.65,5.088235294,2.8,614,0.055374593,1,2,0,WR,161.7000023,11
2020,00-0035298,S.Miller,TB,50,32,489,3,388,101,7.76,15.28125,9.78,3.15625,570,0.087719298,3,14,0,WR,100.3000008,12
2020,00-0035350,P.Williams,MIA,37,18,288,4,246,42,6.648648649,16,7.783783784,2.333333333,492,0.075203252,0,0,0,WR,74.80000079,8
2020,00-0035414,J.Guyton,LAC,51,28,511,3,332,179,6.509803922,18.25,10.01960784,6.392857143,583,0.087478559,2,0,0,WR,97.1000008,15
2020,00-0035510,J.Smith,NYJ,37,17,167,0,118,49,3.189189189,9.823529412,4.513513514,2.882352941,432,0.085648148,0,0,0,WR,33.70000005,7
2020,00-0035527,A.Isabella,ARI,35,21,224,2,142,82,4.057142857,10.66666667,6.4,3.904761905,520,0.067307692,1,-6,0,WR,54.80000114,10
2020,00-0035535,D.Slayton,NYG,92,48,729,3,576,153,6.260869565,15.1875,7.923913043,3.1875,479,0.192066806,2,-1,0,WR,138.8000015,14
2020,00-0035592,T.Fulgham,PHI,65,37,524,4,424,100,6.523076923,14.16216216,8.061538462,2.702702703,538,0.120817844,0,0,0,WR,113.4000027,10
2020,00-0035624,N.Harry,NE,55,31,292,2,189,103,3.436363636,9.419354839,5.309090909,3.322580645,391,0.140664962,2,0,0,WR,72.20000148,11
2020,00-0035640,D.Metcalf,SEA,120,80,1282,10,926,356,7.716666667,16.025,10.68333333,4.45,507,0.236686391,0,0,0,WR,268.2000028,15
2020,00-0035659,T.McLaurin,WAS,127,80,1078,3,603,475,4.748031496,13.475,8.488188976,5.9375,547,0.232175503,2,30,0,WR,208.8000033,14
2020,00-0035662,M.Brown,BAL,92,53,728,6,465,263,5.054347826,13.73584906,7.913043478,4.962264151,374,0.245989305,1,1,0,WR,161.900001,14
2020,00-0035676,A.Brown,TEN,95,60,924,10,531,393,5.589473684,15.4,9.726315789,6.55,444,0.213963964,0,0,0,WR,212.4000014,13
2020,00-0035703,M.Boykin,BAL,31,18,223,3,148,75,4.774193548,12.38888889,7.193548387,4.166666667,374,0.082887701,0,0,0,WR,58.30000079,11
2020,00-0035719,D.Samuel,SF,44,33,391,1,-7,398,-0.159090909,11.84848485,8.886363636,12.06060606,522,0.084291188,8,26,0,WR,80.70000086,7
2020,00-0036142,I.Wright,WAS,35,27,197,0,54,143,1.542857143,7.296296296,5.628571429,5.296296296,547,0.063985375,3,16,0,WR,48.30000047,10
2020,00-0036196,G.Davis,BUF,57,33,492,6,388,104,6.807017544,14.90909091,8.631578947,3.151515152,536,0.106343284,1,0,0,WR,118.2000017,13
2020,00-0036252,M.Pittman,IND,59,38,475,1,196,279,3.322033898,12.5,8.050847458,7.342105263,510,0.115686275,2,24,0,WR,93.90000182,12
2020,00-0036254,C.Johnson,JAX,33,18,272,2,207,65,6.272727273,15.11111111,8.242424242,3.611111111,553,0.059674503,0,0,0,WR,59.20000148,9
2020,00-0036255,D.Mims,NYJ,43,22,342,0,237,105,5.511627907,15.54545455,7.953488372,4.772727273,432,0.099537037,0,0,0,WR,58.20000017,7
2020,00-0036261,B.Aiyuk,SF,96,60,748,5,459,289,4.78125,12.46666667,7.791666667,4.816666667,522,0.183908046,6,77,2,WR,184.5000023,12
2020,00-0036268,L.Shenault Jr.,JAX,56,41,427,2,184,243,3.285714286,10.41463415,7.625,5.926829268,553,0.101265823,9,45,0,WR,100.2000009,10
2020,00-0036277,Q.Cephus,DET,32,18,298,1,214,84,6.6875,16.55555556,9.3125,4.666666667,533,0.060037523,0,0,0,WR,53.80000067,10
2020,00-0036309,D.Mooney,CHI,86,50,538,4,317,221,3.686046512,10.76,6.255813953,4.42,557,0.154398564,4,20,0,WR,131.8000018,15
2020,00-0036322,J.Jefferson,MIN,116,79,1267,7,863,404,7.439655172,16.03797468,10.92241379,5.113924051,454,0.255506608,1,2,0,WR,251.9000025,15
2020,00-0036326,C.Claypool,PIT,100,57,758,8,456,302,4.56,13.29824561,7.58,5.298245614,614,0.16286645,10,16,2,WR,194.4000017,15
2020,00-0036357,H.Ruggs,LV,40,23,414,2,271,143,6.775,18,10.35,6.217391304,488,0.081967213,8,49,0,WR,81.30000191,12
2020,00-0036358,C.Lamb,DAL,104,69,892,5,597,295,5.740384615,12.92753623,8.576923077,4.275362319,575,0.180869565,10,79,1,WR,204.1000033,15
2020,00-0036387,J.Reagor,PHI,54,30,381,1,208,173,3.851851852,12.7,7.055555556,5.766666667,538,0.100371747,4,26,0,WR,78.69999981,10
2020,00-0036407,J.Jeudy,DEN,107,47,716,2,528,188,4.934579439,15.23404255,6.691588785,4,497,0.215291751,0,0,0,WR,130.6000018,14
2020,00-0036410,T.Higgins,CIN,107,67,908,6,598,310,5.588785047,13.55223881,8.485981308,4.626865672,546,0.195970696,5,28,0,WR,196.6000023,14
2020,00-0036412,K.Hamler,DEN,56,30,381,3,257,124,4.589285714,12.7,6.803571429,4.133333333,497,0.112676056,9,40,0,WR,90.10000031,12
2021,00-0026189,D.Jackson,LV,34,20,454,2,279,175,8.205882353,22.7,13.35294118,8.75,571,0.059544658,1,4,0,WR,77.80000129,13
2021,00-0027685,E.Sanders,BUF,73,42,626,4,541,85,7.410958904,14.9047619,8.575342466,2.023809524,582,0.125429553,2,31,0,WR,131.7000016,13
2021,00-0027793,A.Brown,TB,62,42,545,4,355,190,5.725806452,12.97619048,8.790322581,4.523809524,679,0.091310751,1,6,0,WR,121.1000024,7
2021,00-0027942,A.Green,ARI,84,50,825,3,652,173,7.761904762,16.5,9.821428571,3.46,533,0.157598499,0,0,0,WR,150.5000033,15
2021,00-0027944,J.Jones,TEN,39,26,376,0,277,99,7.102564103,14.46153846,9.641025641,3.807692308,491,0.079429735,0,0,0,WR,63.60000062,8
2021,00-0028002,R.Cobb,GB,39,28,375,5,237,138,6.076923077,13.39285714,9.615384615,4.928571429,536,0.072761194,1,1,0,WR,95.59999976,10
2021,00-0029000,C.Beasley,BUF,108,78,662,1,368,294,3.407407407,8.487179487,6.12962963,3.769230769,582,0.18556701,0,0,0,WR,152.2000021,15
2021,00-0029293,M.Jones,JAX,112,66,744,3,634,110,5.660714286,11.27272727,6.642857143,1.666666667,556,0.201438849,0,0,0,WR,158.4000025,16
2021,00-0029608,T.Hilton,IND,32,21,292,3,225,67,7.03125,13.9047619,9.125,3.19047619,476,0.067226891,0,0,0,WR,68.20000076,9
2021,00-0030035,A.Thielen,MIN,95,67,726,10,487,239,5.126315789,10.8358209,7.642105263,3.567164179,560,0.169642857,1,2,0,WR,199.8000007,13
2021,00-0030068,M.Goodwin,CHI,37,18,300,1,217,83,5.864864865,16.66666667,8.108108108,4.611111111,481,0.076923077,2,-1,0,WR,53.89999988,10
2021,00-0030279,K.Allen,LAC,150,100,1086,6,753,333,5.02,10.86,7.24,3.33,602,0.249169435,0,0,0,WR,244.6000027,15
2021,00-0030431,R.Woods,LAR,70,45,556,4,358,198,5.114285714,12.35555556,7.942857143,4.4,0,0,8,46,1,WR,137.2000006,9
2021,00-0030525,T.Austin,JAX,37,24,213,1,145,68,3.918918919,8.875,5.756756757,2.833333333,556,0.066546763,3,21,0,WR,53.40000057,10
2021,00-0030564,D.Hopkins,ARI,64,42,572,8,432,140,6.75,13.61904762,8.9375,3.333333333,533,0.120075047,0,0,0,WR,147.2000003,10
2021,00-0030669,A.Wilson,MIA,39,25,213,0,70,143,1.794871795,8.52,5.461538462,5.72,581,0.067125645,4,17,0,WR,48.00000028,9
2021,00-0031235,O.Beckham,LAR,78,42,519,5,369,150,4.730769231,12.35714286,6.653846154,3.571428571,0,0,2,14,0,WR,125.3000002,13
2021,00-0031236,B.Cooks,HOU,130,87,1009,6,674,335,5.184615385,11.59770115,7.761538462,3.850574713,491,0.264765784,2,21,0,WR,226.0000019,15
2021,00-0031325,S.Watkins,BAL,48,27,394,1,287,107,5.979166667,14.59259259,8.208333333,3.962962963,565,0.084955752,0,0,0,WR,72.40000117,9
2021,00-0031381,D.Adams,GB,162,117,1498,11,930,568,5.740740741,12.8034188,9.24691358,4.854700855,536,0.302238806,0,0,0,WR,332.8000036,15
2021,00-0031382,J.Landry,CLE,79,46,495,1,248,247,3.139240506,10.76086957,6.265822785,5.369565217,478,0.165271967,6,40,2,WR,117.5000011,11
2021,00-0031408,M.Evans,TB,107,68,946,12,745,201,6.962616822,13.91176471,8.841121495,2.955882353,679,0.157584683,1,10,0,WR,235.6000024,15
2021,00-0031428,A.Robinson,CHI,62,36,388,1,296,92,4.774193548,10.77777778,6.258064516,2.555555556,481,0.128898129,0,0,0,WR,80.80000138,11
2021,00-0031544,A.Cooper,DAL,97,63,786,8,574,212,5.917525773,12.47619048,8.103092784,3.365079365,614,0.157980456,0,0,0,WR,189.6000013,14
2021,00-0031547,D.Parker,MIA,69,38,503,2,403,100,5.84057971,13.23684211,7.289855072,2.631578947,581,0.118760757,0,0,0,WR,100.3000008,8
2021,00-0031549,N.Agholor,NE,61,36,450,3,350,100,5.737704918,12.5,7.37704918,2.777777778,496,0.122983871,3,11,0,WR,100.1000006,13
2021,00-0031588,S.Diggs,BUF,150,94,1144,9,847,297,5.646666667,12.17021277,7.626666667,3.159574468,582,0.257731959,0,0,0,WR,262.4000017,16
2021,00-0031763,D.Carter,WAS,43,24,296,3,218,78,5.069767442,12.33333333,6.88372093,3.25,520,0.082692308,9,78,0,WR,79.40000124,13
2021,00-0031868,D.Byrd,CHI,33,21,282,1,176,106,5.333333333,13.42857143,8.545454545,5.047619048,481,0.068607069,0,0,0,WR,57.19999969,9
2021,00-0031941,J.Crowder,NYJ,72,50,431,2,257,174,3.569444444,8.62,5.986111111,3.48,567,0.126984127,0,0,0,WR,107.100001,11
2021,00-0032009,A.Humphries,WAS,60,40,380,0,222,158,3.7,9.5,6.333333333,3.95,520,0.115384615,0,0,0,WR,78.00000113,16
2021,00-0032128,C.Conley,HOU,37,22,323,2,197,126,5.324324324,14.68181818,8.72972973,5.727272727,491,0.075356415,1,3,0,WR,66.60000122,11
2021,00-0032211,T.Lockett,SEA,103,68,1077,6,821,256,7.970873786,15.83823529,10.45631068,3.764705882,450,0.228888889,1,7,0,WR,214.400001,15
2021,00-0032355,C.Rogers,TEN,41,28,297,1,201,96,4.902439024,10.60714286,7.243902439,3.428571429,491,0.083503055,1,9,0,WR,64.60000098,13
2021,00-0032385,S.Shepard,NYG,53,36,366,1,255,111,4.811320755,10.16666667,6.905660377,3.083333333,536,0.098880597,1,-9,0,WR,77.70000058,7
2021,00-0032464,K.Raymond,DET,66,44,475,3,273,202,4.136363636,10.79545455,7.196969697,4.590909091,542,0.121771218,3,15,0,WR,111.0000005,12
2021,00-0032688,R.Anderson,CAR,101,46,469,4,325,144,3.217821782,10.19565217,4.643564356,3.130434783,536,0.188432836,3,36,0,WR,120.5000018,15
2021,00-0032775,D.Robinson,KC,35,22,245,3,187,58,5.342857143,11.13636364,7,2.636363636,596,0.058724832,0,0,0,WR,64.50000012,12
2021,00-0032778,T.Sharpe,ATL,35,25,230,0,161,69,4.6,9.2,6.571428571,2.76,524,0.066793893,0,0,0,WR,48.00000107,12
2021,00-0032951,L.Treadwell,JAX,46,30,410,0,297,113,6.456521739,13.66666667,8.913043478,3.766666667,556,0.082733813,0,0,0,WR,71.00000048,8
2021,00-0032977,R.Higgins,CLE,47,24,275,1,234,41,4.978723404,11.45833333,5.85106383,1.708333333,478,0.09832636,0,0,0,WR,57.5000003,10
2021,00-0033009,T.Boyd,CIN,95,67,828,5,439,389,4.621052632,12.35820896,8.715789474,5.805970149,513,0.185185185,2,22,0,WR,183.8400018,16
2021,00-0033040,T.Hill,KC,156,110,1237,9,794,443,5.08974359,11.24545455,7.929487179,4.027272727,596,0.261744966,9,96,0,WR,297.3000011,16
2021,00-0033251,Z.Pascal,IND,67,37,377,3,258,119,3.850746269,10.18918919,5.626865672,3.216216216,476,0.140756303,2,21,0,WR,94.80000204,14
2021,00-0033307,K.Bourne,NE,66,52,776,5,413,363,6.257575758,14.92307692,11.75757576,6.980769231,496,0.133064516,11,117,0,WR,176.3000022,16
2021,00-0033375,T.Patrick,DEN,75,47,639,5,468,171,6.24,13.59574468,8.52,3.638297872,496,0.151209677,0,0,0,WR,140.9000015,15
2021,00-0033536,M.Williams,LAC,113,67,1027,8,652,375,5.769911504,15.32835821,9.088495575,5.597014925,602,0.187707641,0,0,0,WR,219.700003,15
2021,00-0033572,J.Agnew,JAX,40,24,229,1,111,118,2.775,9.541666667,5.725,4.916666667,556,0.071942446,7,111,1,WR,70.00000079,7
2021,00-0033681,K.Cole,NYJ,49,25,395,0,342,53,6.979591837,15.8,8.06122449,2.12,567,0.086419753,0,0,0,WR,64.50000107,12
2021,00-0033871,C.Davis,NYJ,59,34,492,4,363,129,6.152542373,14.47058824,8.338983051,3.794117647,567,0.104056437,0,0,0,WR,107.2000015,9
2021,00-0033891,Z.Jones,LV,62,42,519,1,352,167,5.677419355,12.35714286,8.370967742,3.976190476,571,0.108581436,2,3,0,WR,100.2000018,14
2021,00-0033908,C.Kupp,LAR,185,138,1829,15,1023,806,5.52972973,13.25362319,9.886486486,5.84057971,0,0,3,0,0,WR,412.9000043,16
2021,00-0033921,C.Godwin,TB,127,98,1103,5,517,586,4.070866142,11.25510204,8.68503937,5.979591837,679,0.187039764,5,21,1,WR,246.4000024,14
2021,00-0033932,K.Golladay,NYG,72,34,499,0,388,111,5.388888889,14.67647059,6.930555556,3.264705882,536,0.134328358,0,0,0,WR,83.90000141,11
2021,00-0033943,J.Reynolds,DET,46,28,385,2,266,119,5.782608696,13.75,8.369565217,4.25,542,0.084870849,0,0,0,WR,78.49999988,8
2021,00-0034272,M.Valdes-Scantling,GB,55,26,430,3,284,146,5.163636364,16.53846154,7.818181818,5.615384615,536,0.10261194,0,0,0,WR,87.0000006,9
2021,00-0034297,B.Pringle,KC,52,37,512,5,343,169,6.596153846,13.83783784,9.846153846,4.567567568,596,0.087248322,0,0,0,WR,118.2000008,15
2021,00-0034348,C.Sutton,DEN,97,57,763,2,637,126,6.567010309,13.38596491,7.865979381,2.210526316,496,0.195564516,0,0,0,WR,147.300002,16
2021,00-0034407,R.McCloud,PIT,57,35,240,0,138,102,2.421052632,6.857142857,4.210526316,2.914285714,614,0.092833876,2,15,0,WR,60.50000036,13
2021,00-0034411,R.Gage,ATL,81,57,645,3,435,210,5.37037037,11.31578947,7.962962963,3.684210526,524,0.154580153,0,0,0,WR,139.5000017,10
2021,00-0034418,C.Wilson,DAL,56,40,483,4,258,225,4.607142857,12.075,8.625,5.625,614,0.091205212,3,11,0,WR,118.9200011,13
2021,00-0034419,B.Berrios,NYJ,65,46,409,2,167,242,2.569230769,8.891304348,6.292307692,5.260869565,567,0.114638448,7,40,2,WR,114.9000004,14
2021,00-0034521,A.Lazard,GB,54,35,438,6,291,147,5.388888889,12.51428571,8.111111111,4.2,536,0.100746269,3,32,0,WR,118.0000018,13
2021,00-0034676,J.Washington,PIT,44,24,285,2,206,79,4.681818182,11.875,6.477272727,3.291666667,614,0.071661238,2,13,0,WR,65.80000059,11
2021,00-0034764,M.Gallup,DAL,62,35,445,2,322,123,5.193548387,12.71428571,7.177419355,3.514285714,614,0.100977199,0,0,0,WR,91.50000054,9
2021,00-0034765,T.Smith,NO,44,27,301,2,224,77,5.090909091,11.14814815,6.840909091,2.851851852,455,0.096703297,0,0,0,WR,69.10000181,9
2021,00-0034775,C.Kirk,ARI,100,75,939,5,711,228,7.11,12.52,9.39,3.04,533,0.187617261,1,11,0,WR,201.3200031,16
2021,00-0034827,Dj.Moore,CAR,154,86,1070,4,692,376,4.493506494,12.44186047,6.948051948,4.372093023,536,0.287313433,7,35,0,WR,222.500004,16
2021,00-0034837,C.Ridley,ATL,52,31,281,2,190,91,3.653846154,9.064516129,5.403846154,2.935483871,524,0.099236641,0,0,0,WR,71.10000062,5
2021,00-0034960,J.Meyers,NE,120,79,796,2,577,219,4.808333333,10.07594937,6.633333333,2.772151899,496,0.241935484,1,9,0,WR,177.3000019,15
2021,00-0034983,H.Renfrow,LV,123,99,1025,7,574,451,4.666666667,10.35353535,8.333333333,4.555555556,571,0.215411559,2,7,0,WR,244.2000024,16
2021,00-0035140,M.Hardman,KC,72,51,590,2,187,403,2.597222222,11.56862745,8.194444444,7.901960784,596,0.120805369,7,36,0,WR,125.6000019,16
2021,00-0035208,O.Zaccheaus,ATL,51,28,359,3,271,88,5.31372549,12.82142857,7.039215686,3.142857143,524,0.097328244,1,2,0,WR,82.10000129,14
2021,00-0035215,D.Harris,NO,55,33,546,3,308,238,5.6,16.54545455,9.927272727,7.212121212,455,0.120879121,4,32,0,WR,108.8000025,12
2021,00-0035216,D.Johnson,PIT,163,100,1110,8,608,502,3.73006135,11.1,6.809815951,5.02,614,0.265472313,5,53,0,WR,266.300001,15
2021,00-0035414,J.Guyton,LAC,39,25,396,3,264,132,6.769230769,15.84,10.15384615,5.28,602,0.064784053,7,34,0,WR,86.00000069,14
2021,00-0035535,D.Slayton,NYG,55,24,310,1,247,63,4.490909091,12.91666667,5.636363636,2.625,536,0.10261194,1,-13,0,WR,59.70000124,9
2021,00-0035640,D.Metcalf,SEA,118,70,909,12,600,309,5.084745763,12.98571429,7.703389831,4.414285714,450,0.262222222,1,6,0,WR,233.5000027,16
2021,00-0035659,T.McLaurin,WAS,124,73,960,5,697,263,5.620967742,13.15068493,7.741935484,3.602739726,520,0.238461538,1,12,0,WR,200.200002,15
2021,00-0035662,M.Brown,BAL,139,88,981,6,602,379,4.330935252,11.14772727,7.057553957,4.306818182,565,0.246017699,1,5,0,WR,222.600001,15
2021,00-0035676,A.Brown,TEN,99,59,801,4,591,210,5.96969697,13.57627119,8.090909091,3.559322034,491,0.201629328,2,10,0,WR,164.1000023,12
2021,00-0035719,D.Samuel,SF,115,73,1310,6,591,719,5.139130435,17.94520548,11.39130435,9.849315068,467,0.246252677,51,320,7,WR,314.0000013,15
2021,00-0036182,N.Westbrook-Ikhine,TEN,52,34,398,3,276,122,5.307692308,11.70588235,7.653846154,3.588235294,491,0.105906314,0,0,0,WR,91.80000138,13
2021,00-0036196,G.Davis,BUF,49,32,510,6,387,123,7.897959184,15.9375,10.40816327,3.84375,582,0.08419244,0,0,0,WR,119.0000001,12
2021,00-0036219,M.Callaway,NO,83,46,698,6,554,144,6.674698795,15.17391304,8.409638554,3.130434783,455,0.182417582,0,0,0,WR,151.800001,16
2021,00-0036233,D.Peoples-Jones,CLE,55,31,559,3,448,111,8.145454545,18.03225806,10.16363636,3.580645161,478,0.115062762,0,0,0,WR,104.9000026,12
2021,00-0036247,F.Swain,SEA,40,24,318,3,118,200,2.95,13.25,7.95,8.333333333,450,0.088888889,5,32,0,WR,77.00000095,13
2021,00-0036252,M.Pittman,IND,122,82,1018,5,689,329,5.647540984,12.41463415,8.344262295,4.012195122,476,0.256302521,5,44,0,WR,218.2000047,16
2021,00-0036259,J.Jennings,SF,31,18,188,3,123,65,3.967741935,10.44444444,6.064516129,3.611111111,467,0.066381156,0,0,0,WR,54.80000114,10
2021,00-0036261,B.Aiyuk,SF,79,50,719,5,410,309,5.189873418,14.38,9.101265823,6.18,467,0.169164882,5,17,0,WR,155.6000022,15
2021,00-0036268,L.Shenault,JAX,93,58,557,0,196,361,2.107526882,9.603448276,5.989247312,6.224137931,556,0.167266187,11,41,0,WR,117.8000014,15
2021,00-0036271,Q.Watkins,PHI,56,38,563,0,366,197,6.535714286,14.81578947,10.05357143,5.184210526,437,0.128146453,1,3,0,WR,96.60000134,15
2021,00-0036309,D.Mooney,CHI,125,69,929,4,640,289,5.12,13.46376812,7.432,4.188405797,481,0.25987526,6,32,1,WR,195.100002,16
2021,00-0036322,J.Jefferson,MIN,163,103,1509,9,1030,479,6.319018405,14.65048544,9.257668712,4.650485437,560,0.291071429,5,10,0,WR,310.3000035,16
2021,00-0036326,C.Claypool,PIT,98,54,811,1,537,274,5.479591837,15.01851852,8.275510204,5.074074074,614,0.159609121,11,63,0,WR,147.400001,14
2021,00-0036331,D.Duvernay,BAL,47,33,272,2,131,141,2.787234043,8.242424242,5.787234043,4.272727273,565,0.083185841,6,48,0,WR,77.00000019,14
2021,00-0036345,K.Osborn,MIN,78,49,634,6,455,179,5.833333333,12.93877551,8.128205128,3.653061224,560,0.139285714,1,10,0,WR,149.4000007,15
2021,00-0036357,H.Ruggs,LV,36,24,469,2,360,109,10,19.54166667,13.02777778,4.541666667,571,0.063047285,3,16,0,WR,84.50000115,7
2021,00-0036358,C.Lamb,DAL,119,77,1057,6,635,422,5.336134454,13.72727273,8.882352941,5.480519481,614,0.193811075,9,76,0,WR,226.3000024,15
2021,00-0036365,B.Edwards,LV,55,30,508,3,336,172,6.109090909,16.93333333,9.236363636,5.733333333,571,0.096322242,1,0,0,WR,98.80000031,12
2021,00-0036387,J.Reagor,PHI,54,31,280,2,136,144,2.518518519,9.032258065,5.185185185,4.64516129,437,0.123569794,7,22,0,WR,73.200001,15
2021,00-0036407,J.Jeudy,DEN,51,36,437,0,262,175,5.137254902,12.13888889,8.568627451,4.861111111,496,0.102822581,2,3,0,WR,80.00000215,8
